product_id,vendor_id,market_date,customer_id,quantity,cost_to_customer_per_qty,transaction_time
2,7,2020-09-30,2,5.04,3.49,18:06:00
2,7,2020-09-30,6,2.26,3.49,18:04:00
2,7,2020-09-30,9,2.93,3.49,18:33:00
2,7,2020-09-30,10,1.29,3.49,18:07:00
2,7,2020-09-30,19,3.36,3.49,18:53:00
3,7,2019-07-03,1,3,0.5,17:36:00
3,7,2019-07-03,3,5,0.5,18:10:00
3,7,2019-07-03,3,4,0.5,18:32:00
3,7,2019-07-03,11,4,0.5,18:52:00
3,7,2019-07-03,16,1,0.5,18:22:00
3,7,2019-07-03,22,5,0.5,18:11:00
3,7,2019-07-03,24,6,0.5,18:55:00
3,7,2019-07-03,25,2,0.5,18:18:00
3,7,2019-07-06,1,3,0.5,13:03:00
3,7,2019-07-06,5,1,0.5,11:50:00
3,7,2019-07-06,6,5,0.5,11:51:00
3,7,2019-07-06,6,4,0.5,12:19:00
3,7,2019-07-06,10,1,0.5,9:52:00
3,7,2019-07-06,15,2,0.5,9:14:00
3,7,2019-07-06,19,4,0.5,9:54:00
3,7,2019-07-10,3,4,0.5,16:44:00
3,7,2019-07-10,9,3,0.5,17:27:00
3,7,2019-07-10,11,1,0.5,18:35:00
3,7,2019-07-10,12,1,0.5,17:45:00
3,7,2019-07-10,23,1,0.5,18:50:00
3,7,2019-07-13,1,2,0.5,11:50:00
3,7,2019-07-13,6,2,0.5,11:03:00
3,7,2019-07-13,7,5,0.5,10:20:00
3,7,2019-07-13,10,1,0.5,11:21:00
3,7,2019-07-13,10,4,0.5,11:59:00
3,7,2019-07-17,2,3,0.5,18:45:00
3,7,2019-07-17,2,1,0.5,18:56:00
3,7,2019-07-17,5,4,0.5,18:45:00
3,7,2019-07-17,8,5,0.5,16:08:00
3,7,2019-07-17,14,5,0.5,17:47:00
3,7,2019-07-17,17,4,0.5,18:36:00
3,7,2019-07-17,17,5,0.5,18:53:00
3,7,2019-07-17,18,3,0.5,17:44:00
3,7,2019-07-20,1,5,0.5,13:28:00
3,7,2019-07-20,2,1,0.5,12:16:00
3,7,2019-07-20,4,1,0.5,9:29:00
3,7,2019-07-20,26,3,0.5,13:24:00
3,7,2019-07-24,3,2,0.5,18:59:00
3,7,2019-07-24,4,5,0.5,18:36:00
3,7,2019-07-24,5,4,0.5,18:38:00
3,7,2019-07-24,5,3,0.5,18:53:00
3,7,2019-07-24,6,5,0.5,16:50:00
3,7,2019-07-24,6,5,0.5,17:16:00
3,7,2019-07-24,13,4,0.5,18:57:00
3,7,2019-07-24,26,2,0.5,16:29:00
3,7,2019-07-27,1,5,0.5,13:48:00
3,7,2019-07-27,3,4,0.5,11:41:00
3,7,2019-07-27,4,2,0.5,12:46:00
3,7,2019-07-27,8,1,0.5,13:47:00
3,7,2019-07-27,8,2,0.5,13:53:00
3,7,2019-07-27,10,5,0.5,10:34:00
3,7,2019-07-27,20,3,0.5,13:32:00
3,7,2019-07-27,20,4,0.5,13:59:00
3,7,2019-07-31,1,5,0.5,16:33:00
3,7,2019-07-31,7,3,0.5,18:51:00
3,7,2019-07-31,19,4,0.5,18:11:00
3,7,2019-07-31,58,2,0.5,12:39:00
3,7,2019-08-03,2,3,0.5,8:27:00
3,7,2019-08-03,2,3,0.5,9:25:00
3,7,2019-08-03,3,1,0.5,9:28:00
3,7,2019-08-03,8,4,0.5,11:22:00
3,7,2019-08-03,11,5,0.5,12:33:00
3,7,2019-08-03,15,1,0.5,11:35:00
3,7,2019-08-03,22,6,0.5,12:07:00
3,7,2019-08-03,22,3,0.5,12:22:00
3,7,2019-08-07,4,3,0.5,16:48:00
3,7,2019-08-07,5,4,0.5,18:15:00
3,7,2019-08-07,5,1,0.5,18:53:00
3,7,2019-08-07,10,4,0.5,18:48:00
3,7,2019-08-07,17,1,0.5,16:34:00
3,7,2019-08-07,23,2,0.5,18:36:00
3,7,2019-08-07,23,4,0.5,18:51:00
3,7,2019-08-10,5,1,0.5,10:34:00
3,7,2019-08-10,14,5,0.5,9:35:00
3,7,2019-08-14,2,5,0.5,18:49:00
3,7,2019-08-14,4,1,0.5,17:31:00
3,7,2019-08-14,16,2,0.5,18:37:00
3,7,2019-08-17,1,3,0.5,13:55:00
3,7,2019-08-17,5,4,0.5,13:44:00
3,7,2019-08-17,10,2,0.5,9:26:00
3,7,2019-08-17,14,2,0.5,9:28:00
3,7,2019-08-17,14,4,0.5,9:31:00
3,7,2019-08-17,17,3,0.5,13:17:00
3,7,2019-08-17,17,1,0.5,13:30:00
3,7,2019-08-17,26,5,0.5,13:44:00
3,7,2019-08-21,4,3,0.5,17:34:00
3,7,2019-08-21,4,4,0.5,18:09:00
3,7,2019-08-21,5,5,0.5,17:22:00
3,7,2019-08-21,10,3,0.5,17:18:00
3,7,2019-08-21,10,4,0.5,17:19:00
3,7,2019-08-21,12,4,0.5,18:52:00
3,7,2019-08-21,17,3,0.5,18:59:00
3,7,2019-08-21,24,3,0.5,18:56:00
3,7,2019-08-24,2,5,0.5,9:12:00
3,7,2019-08-24,2,3,0.5,9:46:00
3,7,2019-08-24,3,2,0.5,10:32:00
3,7,2019-08-24,3,4,0.5,11:36:00
3,7,2019-08-24,6,4,0.5,8:56:00
3,7,2019-08-24,8,5,0.5,11:47:00
3,7,2019-08-24,13,4,0.5,13:02:00
3,7,2019-08-24,17,4,0.5,8:47:00
3,7,2019-08-24,23,4,0.5,13:28:00
3,7,2019-08-28,2,4,0.5,16:28:00
3,7,2019-08-28,8,1,0.5,17:40:00
3,7,2019-08-31,1,5,0.5,11:38:00
3,7,2019-08-31,2,2,0.5,11:02:00
3,7,2019-08-31,3,4,0.5,8:47:00
3,7,2019-08-31,6,2,0.5,13:37:00
3,7,2019-08-31,8,4,0.5,12:51:00
3,7,2019-08-31,24,3,0.5,10:19:00
3,7,2019-09-04,2,2,0.5,18:39:00
3,7,2019-09-04,7,4,0.5,17:09:00
3,7,2019-09-04,12,4,0.5,17:09:00
3,7,2019-09-04,20,3,0.5,17:20:00
3,7,2019-09-07,1,4,0.5,12:08:00
3,7,2019-09-07,1,2,0.5,12:22:00
3,7,2019-09-07,4,1,0.5,13:53:00
3,7,2019-09-07,5,1,0.5,12:46:00
3,7,2019-09-07,6,2,0.5,11:31:00
3,7,2019-09-07,6,3,0.5,11:53:00
3,7,2019-09-07,10,2,0.5,13:21:00
3,7,2019-09-07,14,4,0.5,13:25:00
3,7,2019-09-07,14,5,0.5,13:28:00
3,7,2019-09-07,24,2,0.5,9:23:00
3,7,2019-09-11,1,4,0.5,16:28:00
3,7,2019-09-11,2,5,0.5,17:21:00
3,7,2019-09-11,5,4,0.5,18:54:00
3,7,2019-09-11,6,3,0.5,17:06:00
3,7,2019-09-11,22,5,0.5,18:41:00
3,7,2019-09-14,12,4,0.5,11:10:00
3,7,2019-09-14,14,4,0.5,9:09:00
3,7,2019-09-14,17,2,0.5,12:32:00
3,7,2019-09-14,25,5,0.5,12:47:00
3,7,2019-09-14,25,3,0.5,13:22:00
3,7,2019-09-18,8,1,0.5,17:14:00
3,7,2019-09-18,9,5,0.5,17:16:00
3,7,2019-09-18,17,3,0.5,18:48:00
3,7,2019-09-18,18,2,0.5,18:52:00
3,7,2019-09-18,18,2,0.5,18:54:00
3,7,2019-09-21,2,3,0.5,9:24:00
3,7,2019-09-21,5,4,0.5,12:54:00
3,7,2019-09-21,6,5,0.5,13:42:00
3,7,2019-09-21,13,5,0.5,10:56:00
3,7,2019-09-21,13,1,0.5,11:05:00
3,7,2019-09-25,1,1,0.5,18:59:00
3,7,2019-09-25,3,2,0.5,17:39:00
3,7,2019-09-25,7,3,0.5,16:36:00
3,7,2019-09-25,10,2,0.5,17:30:00
3,7,2019-09-25,12,5,0.5,18:19:00
3,7,2019-09-25,12,4,0.5,18:35:00
3,7,2019-09-25,15,1,0.5,16:26:00
3,7,2019-09-28,3,2,0.5,13:31:00
3,7,2019-09-28,7,3,0.5,13:17:00
3,7,2019-09-28,8,3,0.5,13:54:00
3,7,2019-09-28,9,5,0.5,11:17:00
3,7,2019-09-28,12,3,0.5,12:56:00
3,7,2019-09-28,18,5,0.5,10:47:00
3,7,2019-09-28,19,8,0.5,13:32:00
3,7,2019-09-28,21,3,0.5,9:05:00
3,7,2020-07-01,1,5,0.5,18:23:00
3,7,2020-07-01,3,3,0.5,16:34:00
3,7,2020-07-01,3,3,0.5,16:38:00
3,7,2020-07-01,4,4,0.5,16:18:00
3,7,2020-07-01,4,4,0.5,17:19:00
3,7,2020-07-01,5,2,0.5,17:03:00
3,7,2020-07-01,8,1,0.5,17:46:00
3,7,2020-07-01,13,1,0.5,18:48:00
3,7,2020-07-01,15,2,0.5,18:34:00
3,7,2020-07-01,15,3,0.5,18:52:00
3,7,2020-07-04,6,4,0.5,12:06:00
3,7,2020-07-04,7,5,0.5,8:49:00
3,7,2020-07-04,8,2,0.5,12:15:00
3,7,2020-07-04,9,4,0.5,11:20:00
3,7,2020-07-04,10,3,0.5,13:12:00
3,7,2020-07-04,19,4,0.5,13:38:00
3,7,2020-07-04,26,3,0.5,12:09:00
3,7,2020-07-04,26,4,0.5,12:47:00
3,7,2020-07-08,3,4,0.5,18:52:00
3,7,2020-07-08,4,4,0.5,17:11:00
3,7,2020-07-08,5,3,0.5,18:54:00
3,7,2020-07-08,5,1,0.5,18:55:00
3,7,2020-07-08,10,2,0.5,18:42:00
3,7,2020-07-11,1,5,0.5,8:41:00
3,7,2020-07-11,2,3,0.5,13:49:00
3,7,2020-07-11,2,2,0.5,13:59:00
3,7,2020-07-11,5,3,0.5,10:21:00
3,7,2020-07-11,10,2,0.5,11:35:00
3,7,2020-07-11,14,3,0.5,13:52:00
3,7,2020-07-11,14,3,0.5,13:56:00
3,7,2020-07-11,19,4,0.5,13:45:00
3,7,2020-07-11,19,2,0.5,13:53:00
3,7,2020-07-11,26,2,0.5,12:44:00
3,7,2020-07-11,26,2,0.5,13:28:00
3,7,2020-07-15,4,2,0.5,16:09:00
3,7,2020-07-15,4,5,0.5,16:47:00
3,7,2020-07-15,8,2,0.5,18:10:00
3,7,2020-07-15,15,5,0.5,16:54:00
3,7,2020-07-15,15,4,0.5,17:24:00
3,7,2020-07-15,19,3,0.5,17:06:00
3,7,2020-07-15,19,2,0.5,17:41:00
3,7,2020-07-15,20,3,0.5,18:02:00
3,7,2020-07-18,1,1,0.5,10:52:00
3,7,2020-07-18,1,3,0.5,11:26:00
3,7,2020-07-18,3,2,0.5,13:30:00
3,7,2020-07-18,5,4,0.5,11:05:00
3,7,2020-07-18,5,5,0.5,11:15:00
3,7,2020-07-18,6,4,0.5,10:01:00
3,7,2020-07-18,8,2,0.5,11:59:00
3,7,2020-07-18,20,3,0.5,12:09:00
3,7,2020-07-18,20,5,0.5,12:37:00
3,7,2020-07-22,2,2,0.5,18:29:00
3,7,2020-07-22,3,3,0.5,17:16:00
3,7,2020-07-22,10,2,0.5,17:47:00
3,7,2020-07-22,15,3,0.5,17:33:00
3,7,2020-07-22,18,4,0.5,17:34:00
3,7,2020-07-25,3,2,0.5,13:34:00
3,7,2020-07-25,7,1,0.5,9:21:00
3,7,2020-07-25,10,3,0.5,11:32:00
3,7,2020-07-25,14,5,0.5,11:07:00
3,7,2020-07-25,17,5,0.5,11:16:00
3,7,2020-07-25,17,1,0.5,11:57:00
3,7,2020-07-25,21,4,0.5,10:23:00
3,7,2020-07-29,2,3,0.5,18:56:00
3,7,2020-07-29,3,4,0.5,18:30:00
3,7,2020-07-29,5,2,0.5,18:17:00
3,7,2020-07-29,6,2,0.5,17:05:00
3,7,2020-07-29,7,4,0.5,18:19:00
3,7,2020-07-29,7,4,0.5,18:32:00
3,7,2020-07-29,11,1,0.5,17:23:00
3,7,2020-07-29,13,3,0.5,17:37:00
3,7,2020-07-29,19,5,0.5,17:34:00
3,7,2020-08-01,2,2,0.5,9:17:00
3,7,2020-08-01,5,1,0.5,9:42:00
3,7,2020-08-01,7,4,0.5,8:19:00
3,7,2020-08-01,22,4,0.5,9:26:00
3,7,2020-08-05,1,4,0.5,18:34:00
3,7,2020-08-05,1,5,0.5,18:46:00
3,7,2020-08-05,3,3,0.5,17:29:00
3,7,2020-08-05,3,3,0.5,18:07:00
3,7,2020-08-05,4,1,0.5,16:46:00
3,7,2020-08-05,4,2,0.5,17:01:00
3,7,2020-08-05,6,1,0.5,18:03:00
3,7,2020-08-05,7,5,0.5,18:53:00
3,7,2020-08-05,12,2,0.5,18:19:00
3,7,2020-08-05,12,3,0.5,18:23:00
3,7,2020-08-05,15,2,0.5,16:22:00
3,7,2020-08-05,15,3,0.5,17:05:00
3,7,2020-08-05,17,1,0.5,18:38:00
3,7,2020-08-05,21,4,0.5,18:54:00
3,7,2020-08-08,4,3,0.5,10:38:00
3,7,2020-08-08,4,4,0.5,10:58:00
3,7,2020-08-08,5,3,0.5,13:37:00
3,7,2020-08-08,5,3,0.5,13:54:00
3,7,2020-08-08,11,2,0.5,13:20:00
3,7,2020-08-08,11,5,0.5,13:34:00
3,7,2020-08-08,12,2,0.5,9:54:00
3,7,2020-08-08,13,2,0.5,9:38:00
3,7,2020-08-08,13,2,0.5,9:47:00
3,7,2020-08-08,15,3,0.5,13:54:00
3,7,2020-08-08,22,2,0.5,10:04:00
3,7,2020-08-12,1,4,0.5,18:51:00
3,7,2020-08-12,6,1,0.5,18:42:00
3,7,2020-08-12,13,2,0.5,18:53:00
3,7,2020-08-12,14,1,0.5,16:45:00
3,7,2020-08-12,14,3,0.5,16:48:00
3,7,2020-08-12,18,3,0.5,17:19:00
3,7,2020-08-15,4,4,0.5,13:37:00
3,7,2020-08-15,16,3,0.5,12:00:00
3,7,2020-08-15,16,5,0.5,12:59:00
3,7,2020-08-19,1,2,0.5,17:56:00
3,7,2020-08-19,11,5,0.5,17:07:00
3,7,2020-08-19,24,4,0.5,18:30:00
3,7,2020-08-22,2,5,0.5,12:27:00
3,7,2020-08-22,6,4,0.5,12:50:00
3,7,2020-08-22,7,1,0.5,13:36:00
3,7,2020-08-22,7,2,0.5,13:57:00
3,7,2020-08-22,8,4,0.5,8:57:00
3,7,2020-08-22,8,4,0.5,9:27:00
3,7,2020-08-22,10,5,0.5,13:40:00
3,7,2020-08-22,12,2,0.5,9:41:00
3,7,2020-08-26,1,2,0.5,17:32:00
3,7,2020-08-26,5,4,0.5,18:58:00
3,7,2020-08-26,8,2,0.5,17:44:00
3,7,2020-08-26,17,2,0.5,17:58:00
3,7,2020-08-26,22,5,0.5,18:34:00
3,7,2020-08-29,4,5,0.5,11:06:00
3,7,2020-08-29,8,2,0.5,13:19:00
3,7,2020-08-29,8,3,0.5,13:58:00
3,7,2020-08-29,9,5,0.5,12:33:00
3,7,2020-08-29,11,4,0.5,11:44:00
3,7,2020-08-29,13,1,0.5,13:10:00
3,7,2020-08-29,13,3,0.5,13:11:00
3,7,2020-08-29,14,4,0.5,12:02:00
3,7,2020-08-29,14,2,0.5,12:58:00
3,7,2020-09-02,1,3,0.5,18:53:00
3,7,2020-09-02,5,2,0.5,17:16:00
3,7,2020-09-02,7,1,0.5,17:54:00
3,7,2020-09-02,9,4,0.5,18:43:00
3,7,2020-09-02,23,7,0.5,18:14:00
3,7,2020-09-02,26,6,0.5,18:04:00
3,7,2020-09-05,4,5,0.5,11:34:00
3,7,2020-09-05,9,4,0.5,10:01:00
3,7,2020-09-05,10,5,0.5,11:40:00
3,7,2020-09-05,10,3,0.5,12:10:00
3,7,2020-09-09,2,2,0.5,18:59:00
3,7,2020-09-09,3,3,0.5,18:48:00
3,7,2020-09-09,7,4,0.5,16:53:00
3,7,2020-09-09,12,3,0.5,18:47:00
3,7,2020-09-09,20,4,0.5,18:42:00
3,7,2020-09-09,21,7,0.5,16:43:00
3,7,2020-09-12,3,2,0.5,11:24:00
3,7,2020-09-12,6,1,0.5,13:33:00
3,7,2020-09-12,13,2,0.5,10:51:00
3,7,2020-09-12,14,5,0.5,8:34:00
3,7,2020-09-12,14,2,0.5,8:41:00
3,7,2020-09-12,17,5,0.5,11:04:00
3,7,2020-09-16,1,3,0.5,18:31:00
3,7,2020-09-16,6,2,0.5,18:03:00
3,7,2020-09-16,7,3,0.5,17:28:00
3,7,2020-09-16,11,4,0.5,18:52:00
3,7,2020-09-16,22,2,0.5,18:34:00
3,7,2020-09-19,1,2,0.5,9:45:00
3,7,2020-09-19,6,3,0.5,12:39:00
3,7,2020-09-19,10,4,0.5,12:50:00
3,7,2020-09-19,11,5,0.5,11:59:00
3,7,2020-09-19,13,5,0.5,10:59:00
3,7,2020-09-19,13,5,0.5,11:09:00
3,7,2020-09-19,15,3,0.5,10:56:00
3,7,2020-09-19,22,4,0.5,10:24:00
3,7,2020-09-23,1,4,0.5,17:11:00
3,7,2020-09-23,1,5,0.5,18:01:00
3,7,2020-09-23,11,1,0.5,18:37:00
3,7,2020-09-23,16,2,0.5,18:52:00
3,7,2020-09-23,19,4,0.5,18:35:00
3,7,2020-09-26,1,5,0.5,8:51:00
3,7,2020-09-26,14,4,0.5,8:57:00
3,7,2020-09-26,14,3,0.5,8:58:00
3,7,2020-09-26,21,2,0.5,13:53:00
3,7,2020-09-26,23,2,0.5,12:07:00
3,7,2020-09-26,24,5,0.5,10:41:00
3,7,2020-09-26,24,3,0.5,11:08:00
3,7,2020-09-30,1,4,0.5,18:10:00
3,7,2020-09-30,1,3,0.5,18:18:00
3,7,2020-09-30,6,1,0.5,18:01:00
3,7,2020-09-30,11,2,0.5,17:50:00
3,7,2020-09-30,14,2,0.5,17:05:00
3,7,2020-09-30,15,2,0.5,18:49:00
4,7,2019-04-03,3,1,4,18:44:00
4,7,2019-04-03,59,3,3.5,7:51:00
4,7,2019-04-03,4,1,4,18:09:00
4,7,2019-04-03,5,3,4,18:54:00
4,7,2019-04-03,6,4,4,18:49:00
4,7,2019-04-03,7,5,4,17:59:00
4,7,2019-04-03,12,3,4,18:35:00
4,7,2019-04-03,16,2,4,18:58:00
4,7,2019-04-06,2,5,4,9:34:00
4,7,2019-04-06,5,1,4,11:51:00
4,7,2019-04-06,12,5,4,8:12:00
4,7,2019-04-06,12,5,4,8:41:00
4,7,2019-04-06,14,2,4,13:16:00
4,7,2019-04-06,14,2,4,13:50:00
4,7,2019-04-06,16,5,4,13:12:00
4,7,2019-04-06,16,3,4,13:34:00
4,7,2019-04-10,4,5,4,16:48:00
4,7,2019-04-10,4,3,4,17:27:00
4,7,2019-04-10,5,4,4,18:53:00
4,7,2019-04-10,5,5,4,18:57:00
4,7,2019-04-10,12,4,4,16:45:00
4,7,2019-04-10,12,2,4,16:58:00
4,7,2019-04-13,2,2,4,9:19:00
4,7,2019-04-13,3,4,4,10:50:00
4,7,2019-04-13,3,1,4,11:33:00
4,7,2019-04-13,4,2,4,10:17:00
4,7,2019-04-13,5,5,4,11:49:00
4,7,2019-04-13,11,1,4,8:42:00
4,7,2019-04-13,11,2,4,8:48:00
4,7,2019-04-13,13,4,4,10:29:00
4,7,2019-04-13,13,5,4,11:03:00
4,7,2019-04-17,1,5,3.5,16:09:00
4,7,2019-04-17,2,2,3.5,18:39:00
4,7,2019-04-17,2,5,3.5,18:43:00
4,7,2019-04-17,4,4,3.5,17:51:00
4,7,2019-04-17,4,4,3.5,18:11:00
4,7,2019-04-17,6,4,3.5,17:29:00
4,7,2019-04-17,7,3,3.5,18:52:00
4,7,2019-04-17,9,3,3.5,17:11:00
4,7,2019-04-17,9,4,3.5,17:45:00
4,7,2019-04-17,10,1,3.5,17:16:00
4,7,2019-04-20,2,4,4,13:36:00
4,7,2019-04-20,2,1,4,13:44:00
4,7,2019-04-20,5,1,4,13:27:00
4,7,2019-04-20,7,4,4,9:58:00
4,7,2019-04-20,8,3,4,12:54:00
4,7,2019-04-20,11,4,4,13:30:00
4,7,2019-04-20,11,2,4,13:42:00
4,7,2019-04-20,12,1,4,11:51:00
4,7,2019-04-24,1,3,4,18:22:00
4,7,2019-04-24,2,4,4,18:35:00
4,7,2019-04-24,3,5,4,18:39:00
4,7,2019-04-24,4,3,4,16:59:00
4,7,2019-04-24,8,5,4,18:45:00
4,7,2019-04-24,11,1,4,18:15:00
4,7,2019-04-24,13,1,4,16:27:00
4,7,2019-04-24,13,2,4,17:15:00
4,7,2019-04-24,18,3,4,17:37:00
4,7,2019-04-27,1,1,3.5,12:26:00
4,7,2019-04-27,2,5,3.5,13:19:00
4,7,2019-04-27,2,5,3.5,13:54:00
4,7,2019-04-27,4,3,3.5,12:28:00
4,7,2019-04-27,12,3,3.5,13:32:00
4,7,2019-04-27,13,4,3.5,11:43:00
4,7,2019-04-27,13,2,3.5,11:58:00
4,7,2019-04-27,16,3,3.5,10:52:00
4,7,2019-04-27,17,3,3.5,10:46:00
4,7,2019-05-01,1,4,4,18:49:00
4,7,2019-05-01,1,4,4,18:59:00
4,7,2019-05-01,3,4,4,17:10:00
4,7,2019-05-01,4,2,4,16:47:00
4,7,2019-05-01,4,5,4,17:39:00
4,7,2019-05-01,16,2,4,18:57:00
4,7,2019-05-04,2,1,4,11:24:00
4,7,2019-05-04,4,1,4,10:22:00
4,7,2019-05-04,6,1,4,11:01:00
4,7,2019-05-04,6,1,4,11:14:00
4,7,2019-05-04,7,4,4,11:48:00
4,7,2019-05-04,10,2,4,9:16:00
4,7,2019-05-04,10,4,4,9:41:00
4,7,2019-05-04,11,1,4,10:43:00
4,7,2019-05-04,11,5,4,11:05:00
4,7,2019-05-04,13,1,4,10:33:00
4,7,2019-05-04,17,4,4,13:44:00
4,7,2019-05-08,2,4,4,18:10:00
4,7,2019-05-08,2,1,4,18:17:00
4,7,2019-05-08,3,1,4,17:11:00
4,7,2019-05-08,3,2,4,17:23:00
4,7,2019-05-08,4,5,4,18:03:00
4,7,2019-05-08,5,1,4,16:16:00
4,7,2019-05-08,11,5,4,18:09:00
4,7,2019-05-08,12,1,4,17:30:00
4,7,2019-05-08,18,1,4,18:03:00
4,7,2019-05-08,18,1,4,18:06:00
4,7,2019-05-11,6,2,4,11:00:00
4,7,2019-05-11,6,2,4,11:04:00
4,7,2019-05-11,7,4,4,13:51:00
4,7,2019-05-11,8,2,4,13:37:00
4,7,2019-05-11,8,5,4,13:42:00
4,7,2019-05-11,10,3,4,9:19:00
4,7,2019-05-11,11,5,4,8:53:00
4,7,2019-05-11,12,2,4,9:32:00
4,7,2019-05-11,12,4,4,9:40:00
4,7,2019-05-15,1,2,4,18:28:00
4,7,2019-05-15,1,2,4,18:49:00
4,7,2019-05-15,4,2,4,16:54:00
4,7,2019-05-15,4,2,4,17:23:00
4,7,2019-05-15,8,2,4,18:27:00
4,7,2019-05-15,12,1,4,17:06:00
4,7,2019-05-15,12,1,4,17:27:00
4,7,2019-05-15,13,1,4,18:02:00
4,7,2019-05-18,1,5,4,12:56:00
4,7,2019-05-18,2,5,4,13:41:00
4,7,2019-05-18,7,4,4,10:20:00
4,7,2019-05-18,8,3,4,9:23:00
4,7,2019-05-18,10,5,4,13:40:00
4,7,2019-05-18,10,1,4,13:54:00
4,7,2019-05-18,13,2,4,13:18:00
4,7,2019-05-18,17,2,4,11:04:00
4,7,2019-05-18,17,3,4,11:18:00
4,7,2019-05-22,2,2,4,17:04:00
4,7,2019-05-22,4,1,4,18:53:00
4,7,2019-05-22,7,4,4,17:56:00
4,7,2019-05-22,7,5,4,18:24:00
4,7,2019-05-22,10,3,4,17:25:00
4,7,2019-05-22,12,1,4,17:51:00
4,7,2019-05-22,15,2,4,17:43:00
4,7,2019-05-22,15,4,4,18:26:00
4,7,2019-05-25,2,2,4,13:08:00
4,7,2019-05-25,2,2,4,13:31:00
4,7,2019-05-25,8,2,4,9:10:00
4,7,2019-05-25,10,2,4,12:22:00
4,7,2019-05-25,12,2,4,9:59:00
4,7,2019-05-25,17,2,4,13:50:00
4,7,2019-05-29,1,1,4,17:51:00
4,7,2019-05-29,6,3,4,16:56:00
4,7,2019-05-29,6,4,4,17:36:00
4,7,2019-05-29,7,2,4,18:59:00
4,7,2019-05-29,8,2,4,18:38:00
4,7,2019-05-29,12,3,4,18:04:00
4,7,2019-05-29,12,2,4,18:31:00
4,7,2019-05-29,14,5,4,18:51:00
4,7,2019-05-29,14,3,4,18:57:00
4,7,2019-05-29,15,3,4,18:49:00
4,7,2019-05-29,15,2,4,18:58:00
4,7,2019-06-01,3,5,4,13:55:00
4,7,2019-06-01,5,4,4,13:08:00
4,7,2019-06-01,8,3,4,10:45:00
4,7,2019-06-01,9,2,4,11:55:00
4,7,2019-06-01,9,4,4,12:04:00
4,7,2019-06-01,10,4,4,10:42:00
4,7,2019-06-05,4,5,4,17:00:00
4,7,2019-06-05,4,2,4,17:03:00
4,7,2019-06-05,5,3,4,18:16:00
4,7,2019-06-05,7,2,4,16:30:00
4,7,2019-06-05,11,1,4,18:25:00
4,7,2019-06-05,11,4,4,18:50:00
4,7,2019-06-05,12,2,4,17:54:00
4,7,2019-06-05,12,2,4,18:07:00
4,7,2019-06-05,17,4,4,16:58:00
4,7,2019-06-08,3,3,4,9:59:00
4,7,2019-06-08,4,3,4,12:26:00
4,7,2019-06-08,7,4,4,11:10:00
4,7,2019-06-08,9,3,4,11:35:00
4,7,2019-06-08,10,2,4,9:36:00
4,7,2019-06-08,15,1,4,9:18:00
4,7,2019-06-08,15,1,4,10:09:00
4,7,2019-06-12,1,5,4,17:10:00
4,7,2019-06-12,1,3,4,17:35:00
4,7,2019-06-12,3,2,4,18:26:00
4,7,2019-06-12,6,3,4,18:39:00
4,7,2019-06-12,7,3,4,17:12:00
4,7,2019-06-12,10,2,4,18:48:00
4,7,2019-06-12,17,4,4,18:46:00
4,7,2019-06-12,17,4,4,18:47:00
4,7,2019-06-15,1,3,4,12:56:00
4,7,2019-06-15,2,2,4,9:31:00
4,7,2019-06-15,2,5,4,9:59:00
4,7,2019-06-15,4,5,4,12:23:00
4,7,2019-06-15,8,1,4,13:10:00
4,7,2019-06-15,8,1,4,13:54:00
4,7,2019-06-15,9,5,4,8:37:00
4,7,2019-06-15,11,3,4,12:01:00
4,7,2019-06-15,11,1,4,12:39:00